.id,Player,Rating,Games,Win,Draw,Loss,Lag,name
2012,106410,2186.5,1,0,0,1,11,Jorge Brian Panta Herreros
2012,108687,2186.5,1,0,0,1,35,Rami Osman
2012,108762,2186.5,1,0,0,1,42,Andres Weisskopf
2012,108763,2186.5,1,0,0,1,35,Alberto Emmanuel Alvarado Larin
2012,108775,2186.5,1,0,0,1,42,Aymeric Mara
2012,108777,2186.5,1,0,0,1,42,Jae Min Seol
2012,108782,2186.5,1,0,0,1,35,Mahammad Abid
2012,108787,2186.5,1,0,0,1,42,Carlos Taborga
2012,108788,2186.5,1,0,0,1,42,Jose Perdomo
2012,108789,2186.5,1,0,0,1,35,Rafa Orantes
2013,103586,2186.5,1,0,0,1,41,Mariusz Fyrstenberg
2013,103657,2186.5,1,0,0,1,43,Ivo Klec
2013,103877,2186.5,1,0,0,1,41,Mike Scheidweiler
2013,104477,2186.5,1,0,0,1,39,Jorge Aguilar
2013,104893,2186.5,1,0,0,1,42,Maxime Authom
2013,105299,2186.5,1,0,0,1,41,Dzmitry Zhyrmont
2013,105493,2186.5,1,0,0,1,34,Tomislav Brkic
2013,105579,2186.5,1,0,0,1,41,Kittipong Wachiramanowong
2013,105711,2186.5,1,0,0,1,40,Dino Marcan
2013,105899,2186.5,1,0,0,1,41,Martin Cuevas
2013,105933,2186.5,1,0,0,1,11,Roberto Quiroz
2013,106246,2186.5,1,0,0,1,21,Robin Kern
2013,106325,2186.5,1,0,0,1,44,Jabor Al Mutawa
2013,106342,2186.5,1,0,0,1,11,Martins Podzus
2013,106412,2186.5,1,0,0,1,41,Lucas Gomez
2013,107552,2186.5,1,0,0,1,41,Laurent Bram
2013,108718,2186.5,1,0,0,1,41,Vicente Elberto Anasta
2013,108760,2186.5,1,0,0,1,41,Slim Hamza
2013,108762,2186.5,1,0,0,1,34,Andres Weisskopf
2013,108778,2186.5,1,0,0,1,41,Christos Hadjigeorgiou
2013,108785,2186.5,1,0,0,1,41,Anthony Marshall
2013,109698,2186.5,1,0,0,1,41,Christoffer Konigsfeldt
2013,110476,2186.5,1,0,0,1,44,Mousa Shanan Zayed
2013,111167,2186.5,3,1,0,2,34,Ugo Nastasi
2013,111751,2186.5,1,0,0,1,41,Andres Bucaro
2013,121648,2186.5,1,0,0,1,41,Tunde Segodo
2013,122260,2186.5,1,0,0,1,41,Jaan Kononov
2013,122261,2186.5,1,0,0,1,41,Marek Marksoo
2013,123814,2186.5,1,0,0,1,34,Markus Kerner
2013,123983,2186.5,1,0,0,1,41,Nerman Fatic
2013,124063,2186.5,1,0,0,1,34,Santiago Maresca
2013,125571,2186.5,3,1,0,2,34,Christian Garay
2013,125782,2186.5,1,0,0,1,34,Kasparas Zemaitelis
2014,104789,2186.5,1,0,0,1,40,Sherif Sabry
2014,104839,2186.5,1,0,0,1,40,Yassine Idmbarek
2014,104857,2186.5,1,0,0,1,32,Robert Farah
2014,105009,2186.5,1,0,0,1,40,Elbert Sie
2014,105072,2186.5,1,0,0,1,32,Sanam Singh
2014,105233,2186.5,1,0,0,1,44,Jeevan Nedunchezhiyan
2014,105271,2186.5,1,0,0,1,40,Gonzalo Escobar
2014,105450,2186.5,1,0,0,1,40,Mike Urbanija
2014,105471,2186.5,1,0,0,1,32,Cesar Ramirez
2014,105561,2186.5,1,0,0,1,24,Alessandro Giannessi
2014,105590,2186.5,1,0,0,1,32,Uladzimir Ignatik
2014,105747,2186.5,1,0,0,1,32,Karim Mohamed Maamoun
2014,105912,2186.5,1,0,0,1,40,Diego Galeano
2014,106100,2186.5,1,0,0,1,40,Micke Kontinen
2014,108982,2186.5,1,0,0,1,37,Yasir Khan
2014,109520,2186.5,1,0,0,1,40,Herkko Pollanen
2014,109529,2186.5,1,0,0,1,37,Quang Huy Ngo
2014,110476,2186.5,1,0,0,1,44,Mousa Shanan Zayed
2014,111751,2186.5,1,0,0,1,32,Andres Bucaro
2014,117365,2186.5,3,1,0,2,32,Petros Chrysochos
2014,118591,2186.5,1,0,0,1,40,Russell Moseley
2014,134886,2186.5,1,0,0,1,32,Sharmal Dissanayake
2014,144771,2186.5,1,0,0,1,40,Sebastian Quiros
2014,144774,2186.5,1,0,0,1,40,William Kirkman
2014,144777,2186.5,1,0,0,1,32,Constantinos Ioannides
2015,104822,2186.5,1,0,0,1,44,N Vijay Sundar Prashanth
2015,105026,2186.5,1,0,0,1,9,Takuto Niki
2015,105120,2186.5,1,0,0,1,37,Andres Molteni
2015,105250,2186.5,1,0,0,1,36,Mehdi Jdi
2015,105633,2186.5,1,0,0,1,44,Mohamed Safwat
2015,105733,2186.5,1,0,0,1,45,Rhyne Williams
2015,106227,2186.5,1,0,0,1,36,Ji Sung Nam
2015,106325,2186.5,1,0,0,1,44,Jabor Al Mutawa
2015,106381,2186.5,1,0,0,1,19,Temur Ismailov
2015,106412,2186.5,1,0,0,1,19,Lucas Gomez
2015,108618,2186.5,1,0,0,1,36,Karim Alayli
2015,108747,2186.5,1,0,0,1,36,Dineshkanthan Thangarajah
2015,108748,2186.5,1,0,0,1,11,Lukas Mugevicius
2015,108763,2186.5,1,0,0,1,36,Alberto Emmanuel Alvarado Larin
2015,108768,2186.5,1,0,0,1,36,Gabriel Flores Ruiz
2015,108789,2186.5,1,0,0,1,36,Rafa Orantes
2015,111794,2186.5,1,0,0,1,36,Kamil Majchrzak
2015,118591,2186.5,1,0,0,1,4,Russell Moseley
2015,121908,2186.5,1,0,0,1,36,Naser Al Obaidly
2015,122548,2186.5,1,0,0,1,36,Edan Leshem
2015,123965,2186.5,1,0,0,1,19,Rodrigo Banzer
2015,123983,2186.5,1,0,0,1,36,Nerman Fatic
2015,126681,2186.5,1,0,0,1,36,Dawood Sayed Hashim
2015,127326,2186.5,1,0,0,1,19,Ben Fatael
2015,144854,2186.5,1,0,0,1,36,Rudolfs Mednis
2015,145022,2186.5,1,0,0,1,36,Nour Nehme
2015,200270,2186.5,1,0,0,1,19,Alex Knaff
1987,100417,2186.499604,1,0,0,1,24,Hans Gildemeister
2004,102967,2186.499362,3,1,0,2,5,Marc Gicquel
1999,101230,2186.499208,1,0,0,1,43,Andrei Chesnokov
2001,103015,2186.498731,1,0,0,1,28,Daniel Melo
2009,104234,2186.49845,1,0,0,1,38,Predrag Rusevski
1991,108136,2186.498417,1,0,0,1,49,Roberto Raffa
2001,103285,2186.498171,1,0,0,1,14,Radek Stepanek
2010,106024,2186.498024,1,0,0,1,22,Dovydas Sakinis
1992,101477,2186.497004,1,0,0,1,22,Chris Bailey
2015,105827,2186.494827,3,1,0,2,11,Laurynas Grigelis
1985,101407,2186.49444,1,0,0,1,22,David Engel
1994,101699,2186.493013,1,0,0,1,27,Alois Beust
1999,108651,2186.490889,3,1,0,2,18,Sandor Martinez Breijo
2009,104215,2186.488209,3,1,0,2,21,Andrei Gorban
2009,105430,2186.488209,3,1,0,2,21,Radu Albot
1993,108390,2186.48648,1,0,0,1,6,Thomas Prerovsky
2014,105490,2186.486184,1,0,0,1,9,Jui Chen Hung
1987,100908,2186.486031,1,0,0,1,24,Tobias Svantesson
2002,103472,2186.484947,3,1,0,2,17,Karim Maamoun
2008,104230,2186.483511,3,1,0,2,18,Daniel Koellerer
2007,104479,2186.481268,1,0,0,1,35,Sarvar Ikramov
1988,107497,2186.481211,1,0,0,1,38,Kenichi Kiyomiya
2014,104377,2186.481207,1,0,0,1,32,Theodoros Angelinos
2014,105463,2186.481207,1,0,0,1,32,Charalampos Kapogiannis
2009,103581,2186.480606,1,0,0,1,41,Flavio Saretta
2006,105497,2186.480476,1,0,0,1,8,Jose Hernandez
1993,100727,2186.479849,1,0,0,1,18,Raul Antonio Viver
2006,104488,2186.479685,1,0,0,1,15,Armin Sandbichler
1989,110822,2186.479658,3,1,0,2,28,Faisal Rahman
1995,101764,2186.479628,1,0,0,1,43,Yu Hui Lien
1999,102842,2186.479628,1,0,0,1,46,Toby Mitchell
2004,103553,2186.479628,1,0,0,1,39,Alun Jones
2008,102033,2186.479628,1,0,0,1,17,Abdelhak Hameurlaine
2014,105909,2186.479628,1,0,0,1,32,Sam Barry
2015,103188,2186.479628,1,0,0,1,41,Michael Russell
2015,105934,2186.479628,1,0,0,1,36,Chuhan Wang
2009,103829,2186.479538,1,0,0,1,21,Cristian Paiz
2009,105499,2186.479538,3,1,0,2,21,Christopher Diaz Figueroa
1995,101066,2186.478838,1,0,0,1,42,Richard Matuszewski
2010,104299,2186.478836,3,1,0,2,22,Hiu Tung Yu
1991,108147,2186.478807,1,0,0,1,12,Rodrigo Faria
2005,103964,2186.478726,1,0,0,1,20,Tobias Klein
1997,108992,2186.478625,1,0,0,1,35,Alexei Belov
1990,108043,2186.477978,1,0,0,1,17,Ralph Kok
1993,101672,2186.475364,1,0,0,1,20,Michael Geserer
2008,103763,2186.474875,3,1,0,2,6,Martin Slanar
2009,104595,2186.474115,1,0,0,1,31,Sascha Kloer
2001,102968,2186.473672,1,0,0,1,23,Jonathan Erlich
2007,104700,2186.468875,1,0,0,1,19,Daniel Vallverdu
1985,109456,2186.468693,1,0,0,1,43,Carlos Lozano
1995,101420,2186.462969,3,1,0,2,16,Vaclav Roubicek
2004,103921,2186.462687,3,1,0,2,8,Sonchat Ratiwatana
2015,104095,2186.462109,1,0,0,1,38,David Guez
1996,102332,2186.461629,1,0,0,1,44,Adolf Musil
1996,101432,2186.461027,1,0,0,1,34,Dimitri Poliakov
1992,100532,2186.460104,1,0,0,1,41,Johan Kriek
2011,106105,2186.460104,1,0,0,1,41,Guilherme Clezar
2013,106291,2186.459317,1,0,0,1,42,Luke Saville
2015,121971,2186.459317,1,0,0,1,36,Duilio Vallebuona
1989,101107,2186.459256,1,0,0,1,54,Charles Merzbacher
2004,103987,2186.459195,1,0,0,1,8,Alessandro Camarco
1988,108468,2186.458906,1,0,0,1,14,Victor Caballero
2007,103967,2186.45859,1,0,0,1,21,Michael Lammer
2012,102967,2186.458466,1,0,0,1,43,Marc Gicquel
2010,108748,2186.457224,1,0,0,1,22,Lukas Mugevicius
2010,102434,2186.456979,1,0,0,1,41,Vincent Spadea
2001,102076,2186.456034,3,1,0,2,33,Mark Merklein
1989,101074,2186.449693,1,0,0,1,33,Carlos Di Laura
2005,104438,2186.447669,1,0,0,1,34,Oscar Rodriguez Sanchez
1992,101779,2186.447658,1,0,0,1,7,Pavel Vizner
2009,104890,2186.447398,1,0,0,1,4,Andreas Haider Maurer
1997,101906,2186.447357,1,0,0,1,31,Yasufumi Yamamoto
2014,105169,2186.447137,1,0,0,1,32,Jean Andersen
2007,103229,2186.445495,3,1,0,2,19,Kornel Bardoczky
2000,102139,2186.444835,1,0,0,1,33,Eyal Ran
2009,105440,2186.443553,1,0,0,1,30,Arsenije Zlatanovic
1998,103602,2186.441943,1,0,0,1,34,Fernando Gonzalez
2010,103860,2186.440585,1,0,0,1,30,Timo Nieminen
2001,102520,2186.438835,1,0,0,1,32,Olivier Malcor
1997,102835,2186.435237,1,0,0,1,21,Luke Milligan
2000,108603,2186.432455,1,0,0,1,20,Helge Koll Frafjord
2001,102702,2186.43146,1,0,0,1,18,Relja Fiser Dulic
1997,102067,2186.430274,1,0,0,1,17,Emanuel Rasberger
1995,108602,2186.42968,3,1,0,2,20,Alti Vahkal
1996,102165,2186.429295,1,0,0,1,33,Srinath Prahlad
1997,101865,2186.426844,1,0,0,1,13,Albert Chang
2012,106281,2186.426811,1,0,0,1,25,Liam Broady
2006,104500,2186.426619,1,0,0,1,14,Somdev Devvarman
1992,110962,2186.424587,1,0,0,1,19,Midodji Segbeaya
1987,100715,2186.423628,5,2,0,3,3,Jim Gurfein
1991,101957,2186.420187,1,0,0,1,8,Milen Velev
1999,102395,2186.419459,11,5,0,6,2,Ville Liukko
2011,108594,2186.419422,1,0,0,1,38,Johnny Arcilla
2000,103564,2186.417873,1,0,0,1,13,Jakub Herm Zahlava
1989,101570,2186.415518,1,0,0,1,20,Vicente Solves
2001,102808,2186.414892,1,0,0,1,20,Kalle Flygt
2014,104813,2186.414651,1,0,0,1,32,Grega Zemlja
2010,104651,2186.412089,1,0,0,1,34,Martin Alund
2000,101821,2186.411532,1,0,0,1,18,Peter Tramacchi
2000,102615,2186.411003,3,1,0,2,21,Dennis Van Scheppingen
1994,101502,2186.407905,1,0,0,1,29,Torben Theine
2004,104681,2186.407002,1,0,0,1,19,Sebastian Rieschick
1993,101108,2186.406969,1,0,0,1,22,Richard Schmidt
2012,105111,2186.401266,1,0,0,1,42,Ivan Endara
2008,102950,2186.401006,1,0,0,1,30,Fernando Vicente
2002,103198,2186.397494,3,1,0,2,19,Justin Bower
1990,101955,2186.397196,4,1,0,3,11,Luis Herrera
2014,104589,2186.395844,1,0,0,1,20,Chris Guccione
2010,105731,2186.394094,1,0,0,1,40,Steven Diez
2006,103653,2186.392408,1,0,0,1,7,Jasper Smit
1988,101159,2186.390096,1,0,0,1,27,Gustav Fichardt
2008,104234,2186.388381,3,1,0,2,31,Predrag Rusevski
2003,108667,2186.386638,1,0,0,1,17,Kwasi Ahenkora
2005,102318,2186.384962,48,22,0,26,2,Andrei Pavel
2000,102574,2186.382024,1,0,0,1,26,Gabriel Trifu
1988,101055,2186.381586,5,2,0,3,24,Heiner Moraing
1998,102834,2186.379383,4,1,0,3,11,Paul Goldstein
2009,104372,2186.374713,3,1,0,2,23,Alex Bogdanovic
1990,101968,2186.374564,1,0,0,1,16,Ola Kristiansson
2002,102800,2186.373484,1,0,0,1,17,Nenad Zimonjic
1993,101339,2186.373297,3,1,0,2,16,Agustin Moreno
2008,104397,2186.370042,1,0,0,1,10,Laurent Recouderc
1987,100690,2186.367195,1,0,0,1,29,Marco Armellini
2012,106426,2186.366613,1,0,0,1,11,Christian Garin
2014,110536,2186.365271,1,0,0,1,17,Kevin King
1999,103817,2186.364848,1,0,0,1,7,Yu Jr Wang
2003,101723,2186.358541,3,1,0,2,35,Magnus Larsson
1987,108002,2186.357179,1,0,0,1,43,Philippe Lacombrade
1988,107128,2186.355669,1,0,0,1,21,Grant Saacks
2008,104707,2186.354538,1,0,0,1,18,Denis Matsukevitch
1998,102795,2186.348216,1,0,0,1,17,Scott Humphries
1985,101029,2186.344008,16,7,0,9,1,Ricki Osterthun
1994,101512,2186.343939,1,0,0,1,23,Trevor Kronemann
1993,101732,2186.340346,1,0,0,1,10,Pietro Pennisi
1993,101360,2186.339179,3,1,0,2,23,Mark Keil
1992,101897,2186.338472,7,3,0,4,3,Fernando Meligeni
1988,101295,2186.330732,7,3,0,4,8,Toshihisa Tsuchihashi
2014,110636,2186.326725,1,0,0,1,18,Clay Thompson
2010,108721,2186.32646,1,0,0,1,22,Philippos Tsangaridis
2006,103193,2186.324725,1,0,0,1,5,Peter Wessels
2013,104944,2186.318603,1,0,0,1,30,Niels Desein
1994,106906,2186.312302,1,0,0,1,37,Dusan Prchlik
2002,102223,2186.309591,3,1,0,2,30,Karim Alami
1990,106967,2186.300118,1,0,0,1,10,Ettore Rossetti
1986,100910,2186.299938,3,1,0,2,15,Magnus Tideman
2011,106244,2186.29949,1,0,0,1,26,Oliver Golding
2000,102457,2186.2994,1,0,0,1,24,Miles Maclagan
2015,105436,2186.298138,1,0,0,1,18,Markus Eriksson
1985,100540,2186.297682,1,0,0,1,15,Drew Gitlin
2013,105431,2186.295652,1,0,0,1,34,Ariel Behar
2013,122687,2186.295652,1,0,0,1,34,Rodrigo Senattore
1994,100855,2186.295537,1,0,0,1,7,Scott Davis
1994,102300,2186.293999,1,0,0,1,34,Gouichi Motomura
2008,105015,2186.293802,1,0,0,1,35,Franco Skugor
2000,103131,2186.293007,1,0,0,1,8,Michihisa Onoda
2002,103358,2186.291602,1,0,0,1,18,Nicolas Todero
1997,101567,2186.289858,3,1,0,2,21,Hendrik Jan Davids
2003,104230,2186.289613,1,0,0,1,15,Daniel Koellerer
1991,108263,2186.288561,1,0,0,1,27,Silvio Moine
1999,102572,2186.288163,1,0,0,1,14,Igor Gaudi
2015,144707,2186.286597,1,0,0,1,6,Mikael Ymer
2005,104219,2186.285813,1,0,0,1,5,Stephane Bohli
1991,101331,2186.285766,1,0,0,1,22,Alex Nizet
2004,104392,2186.281272,1,0,0,1,35,Franco Ferreiro
2010,108980,2186.280685,1,0,0,1,11,Luis Delgado
1995,102600,2186.280238,1,0,0,1,17,David Miketa
1996,103171,2186.277981,1,0,0,1,23,Raemon Sluiter
2008,105220,2186.276198,1,0,0,1,7,Jun Chao Xu
2012,104644,2186.270793,1,0,0,1,9,Riccardo Ghedin
1986,101380,2186.267973,1,0,0,1,9,Amit Naor
1991,101014,2186.266613,1,0,0,1,21,John Ross
1996,101341,2186.266289,1,0,0,1,11,Pablo Albano
1993,101123,2186.266236,6,2,0,4,6,Alexander Mronz
2007,103007,2186.265991,1,0,0,1,9,Mounir El Aarej
1992,101577,2186.265615,3,1,0,2,35,Jia Ping Xia
2014,105731,2186.261901,1,0,0,1,16,Steven Diez
1996,101686,2186.261288,1,0,0,1,32,Franco Davin
1992,106718,2186.260013,1,0,0,1,6,Cheng Fong Chang
1990,101823,2186.258672,1,0,0,1,13,Gerald Mandl
1993,101576,2186.25609,3,1,0,2,7,Ryuso Tsujino
2010,105497,2186.252948,1,0,0,1,40,Jose Hernandez
1990,100592,2186.249823,1,0,0,1,23,Robert Vant Hof
1985,100669,2186.246225,1,0,0,1,24,Charles Bud Cox
2004,104171,2186.244352,1,0,0,1,21,Richard Bloomfield
1998,102522,2186.242903,1,0,0,1,10,Fabio Maggi
2015,106169,2186.240181,1,0,0,1,11,Vladyslav Manafov
2003,102234,2186.239336,1,0,0,1,15,Oliver Gross
2014,104043,2186.238311,1,0,0,1,29,Marc Lopez
2003,104618,2186.232915,1,0,0,1,8,Devin Mullings
1995,100944,2186.2329,1,0,0,1,21,Mikael Pernfors
2008,103185,2186.226397,1,0,0,1,38,Mike Bryan
1985,107178,2186.22504,1,0,0,1,10,Haruo Nakano
2012,103925,2186.222014,1,0,0,1,32,Gabriel Moraru
1985,101121,2186.218739,1,0,0,1,26,Alaaddin Karagoz
2000,103397,2186.217675,1,0,0,1,13,Alexandre Simoni
1994,102203,2186.217484,1,0,0,1,39,Jonathan Leach
1989,107170,2186.217112,1,0,0,1,20,Hans Priller
2005,104003,2186.215978,1,0,0,1,9,Victor Crivoi
2011,104330,2186.210188,5,2,0,3,17,Rajeev Ram
1992,101765,2186.2084,3,1,0,2,34,Tomas Anzari
2003,103007,2186.208344,1,0,0,1,30,Mounir El Aarej
1990,101308,2186.205206,3,1,0,2,17,Neil Broad
2003,102785,2186.203841,1,0,0,1,6,Glenn Weiner
1994,102030,2186.19402,3,1,0,2,22,Andrew Foster
1991,101647,2186.192113,5,2,0,3,15,Byron Black
1997,102996,2186.188751,1,0,0,1,23,Franz Stauder
1990,100719,2186.188405,1,0,0,1,27,Juan Avendano
2011,105807,2186.184788,1,0,0,1,33,Pablo Carreno Busta
2000,101890,2186.183068,1,0,0,1,43,Jonathan Stark
1987,101247,2186.174531,1,0,0,1,26,Stephen Botfield
2004,102987,2186.173914,1,0,0,1,21,Andre Sa
2006,103826,2186.169682,1,0,0,1,8,Carlos Palencia
1985,100839,2186.16856,1,0,0,1,18,Laird Dunlop
2011,105161,2186.166946,1,0,0,1,18,Yann Marti
2002,102743,2186.165064,1,0,0,1,18,Ben Ellwood
2004,102381,2186.158393,3,1,0,2,17,Werner Eschauer
1986,100770,2186.158217,9,4,0,5,8,Peter Moraing
2014,105063,2186.156111,1,0,0,1,23,Andrea Arnaboldi
2014,105930,2186.15599,1,0,0,1,34,Daniel Kosakowski
2000,101263,2186.154215,1,0,0,1,45,Luke Jensen
1997,101904,2186.15371,1,0,0,1,23,Chris Haggard
1999,102348,2186.15131,3,1,0,2,32,Hideki Kaneko
1992,101110,2186.14734,1,0,0,1,30,David De Miguel
1998,103484,2186.14693,1,0,0,1,19,James Blake
1999,101373,2186.144386,3,1,0,2,17,Karsten Braasch
1989,101283,2186.143622,1,0,0,1,25,Dirk Leppen
2007,104070,2186.141735,1,0,0,1,39,Jesse Witten
2006,103849,2186.141394,1,0,0,1,7,Francesco Aldi
1993,101932,2186.139888,23,9,0,14,4,Jared Palmer
2006,102539,2186.138253,1,0,0,1,7,Bohdan Ulihrach
2003,103963,2186.137619,1,0,0,1,14,Filip Urban
1993,101420,2186.13705,1,0,0,1,34,Vaclav Roubicek
2001,102667,2186.135268,1,0,0,1,7,Satoshi Iwabuchi
1994,101531,2186.133357,1,0,0,1,33,Mario Visconti
1997,101536,2186.132206,1,0,0,1,20,Murphy Jensen
2007,103924,2186.131547,1,0,0,1,34,Marc Fornell Mestres
1999,103995,2186.129264,1,0,0,1,33,Pedro Leao
1987,100641,2186.127379,1,0,0,1,43,Jan Van Langendonck
2010,103543,2186.125867,3,1,0,2,31,David Marrero
1989,100880,2186.122264,1,0,0,1,9,Russell Barlow
1990,106874,2186.121579,1,0,0,1,9,Dick Bosse
2007,105062,2186.118591,1,0,0,1,3,Mikhail Kukushkin
1996,101906,2186.118024,1,0,0,1,32,Yasufumi Yamamoto
1988,100691,2186.116043,1,0,0,1,50,Ivo Werner
1990,107201,2186.114959,1,0,0,1,27,Hidehiko Tanizawa
1991,101664,2186.113141,1,0,0,1,50,Andras Lanyi
1986,100938,2186.112057,1,0,0,1,9,Jaromir Becka
1989,101193,2186.111952,1,0,0,1,21,James Schor
2007,104679,2186.111288,1,0,0,1,35,Jamie Murray
1990,102139,2186.105596,1,0,0,1,5,Eyal Ran
2013,105591,2186.104836,1,0,0,1,22,Matt Reid
1993,102795,2186.104359,1,0,0,1,20,Scott Humphries
1992,101128,2186.103491,1,0,0,1,32,Michael Walker
2001,102715,2186.102819,3,1,0,2,11,Ignacio Hirigoyen
1993,102539,2186.102744,1,0,0,1,18,Bohdan Ulihrach
2014,104667,2186.101296,1,0,0,1,7,Philipp Oswald
1987,107828,2186.100008,1,0,0,1,27,Morees Dubruyn
2003,104171,2186.099801,1,0,0,1,19,Richard Bloomfield
2012,104003,2186.096461,3,1,0,2,11,Victor Crivoi
2011,104864,2186.095793,1,0,0,1,41,Alex Kuznetsov
2011,104783,2186.095242,1,0,0,1,10,Mikhail Ledovskikh
2008,105831,2186.093958,1,0,0,1,7,Marko Djokovic
1997,103318,2186.093749,1,0,0,1,17,Zeljko Krajan
1991,100437,2186.092826,1,0,0,1,36,Bjorn Borg
1985,100947,2186.092469,1,0,0,1,45,Doug Burke
2006,104437,2186.091789,1,0,0,1,16,Dekel Valtzer
1994,102394,2186.091259,4,1,0,3,3,Johan Van Herck
2004,103178,2186.090598,1,0,0,1,3,Johan Settergren
2005,102821,2186.085418,3,1,0,2,7,Cecil Mamiit
2003,103395,2186.084617,1,0,0,1,9,Julio Silva
1998,102464,2186.082839,3,1,0,2,10,Todd Larkham
1986,101000,2186.08204,1,0,0,1,20,Carl Limberger
1985,107696,2186.081091,1,0,0,1,10,Mark Jeffrey
1991,108235,2186.080984,1,0,0,1,3,Sergej Skakun
1990,102171,2186.078107,1,0,0,1,4,Reinhard Wawra
2007,104059,2186.076862,1,0,0,1,35,Rasmus Norby
2002,103082,2186.07623,1,0,0,1,14,Markus Hantschk
2004,104286,2186.07623,1,0,0,1,38,Vishal Punna
2013,103454,2186.07623,1,0,0,1,40,Nicolas Massu
2008,104807,2186.076104,1,0,0,1,17,Mehdi Ziadi
1986,100551,2186.075966,14,6,0,8,6,Brad Drewett
2012,104789,2186.075445,3,1,0,2,35,Sherif Sabry
1985,101509,2186.07444,1,0,0,1,11,Patrick Flynn
1986,101006,2186.074163,3,1,0,2,25,Bruno Dadillon
2003,102574,2186.073402,1,0,0,1,39,Gabriel Trifu
2002,103009,2186.072712,1,0,0,1,21,Razvan Sabau
2012,105565,2186.072646,1,0,0,1,42,Ya Nan Ma
1999,102577,2186.070857,1,0,0,1,16,Steven Randjelovic
2013,103582,2186.070612,5,2,0,3,10,Michael Berrer
2002,103065,2186.066641,1,0,0,1,8,Kepler Orellana
1992,101672,2186.065018,1,0,0,1,34,Michael Geserer
2002,103371,2186.063846,1,0,0,1,12,Emin Agaev
1999,101843,2186.062594,1,0,0,1,16,Sergi Bruguera
2004,103837,2186.062363,1,0,0,1,28,Didac Perez
1994,101418,2186.062239,1,0,0,1,6,Herve Grenier
2008,104580,2186.062073,1,0,0,1,17,Haithem Abid
2003,103730,2186.061887,1,0,0,1,21,Jonathan Marray
2010,104673,2186.059181,1,0,0,1,40,Julio Cesar Campozano
1989,108367,2186.05867,1,0,0,1,20,Tertius Reynders
1992,101124,2186.057282,18,7,0,11,7,Paolo Cane
2001,101890,2186.056628,1,0,0,1,22,Jonathan Stark
1999,103374,2186.056144,1,0,0,1,9,Zoltan Boroczky
1994,102539,2186.054106,1,0,0,1,16,Bohdan Ulihrach
2005,103878,2186.052284,1,0,0,1,36,Zach Dailey
1995,101788,2186.050273,1,0,0,1,24,Doug Flach
2007,104027,2186.047637,1,0,0,1,41,Pablo Gonzalez
1995,102405,2186.047539,7,3,0,4,10,Mahesh Bhupathi
2004,104355,2186.0463,1,0,0,1,19,Lester Cook
1998,102162,2186.042572,1,0,0,1,37,Chris Woodruff
1987,101123,2186.039514,1,0,0,1,43,Alexander Mronz
2002,103559,2186.03898,1,0,0,1,14,David Sherwood
1990,101787,2186.036679,1,0,0,1,35,Darren Patten
2011,106000,2186.036679,1,0,0,1,12,Damir Dzumhur
1995,101771,2186.036496,1,0,0,1,44,Ashley Naumann
2002,104004,2186.03529,1,0,0,1,18,Filip Prpic
1998,103472,2186.035161,1,0,0,1,18,Karim Maamoun
2011,104477,2186.03431,1,0,0,1,42,Jorge Aguilar
1999,101938,2186.033818,1,0,0,1,9,Bernardo Mota
1988,107170,2186.032519,1,0,0,1,21,Hans Priller
1999,101906,2186.030324,1,0,0,1,32,Yasufumi Yamamoto
2008,104478,2186.025508,1,0,0,1,7,Hyun Woo Nam
2013,105874,2186.025413,3,1,0,2,10,Albano Olivetti
1989,100910,2186.024783,1,0,0,1,21,Magnus Tideman
2002,101543,2186.023951,1,0,0,1,37,Jeff Tarango
2007,102287,2186.023626,3,1,0,2,33,Albert Portas
1998,101745,2186.023018,1,0,0,1,36,Roberto Jabali
2007,108685,2186.021779,3,1,0,2,19,Frederick Sletting Johnsen
1987,101032,2186.021623,1,0,0,1,27,Henry Somerville
2012,105402,2186.020921,1,0,0,1,9,Peerakiat Siriluethaiwattana
1990,101726,2186.020831,1,0,0,1,5,Boaz Merenstein
1991,102154,2186.020757,8,3,0,5,13,Marcos Ondruska
1998,102457,2186.020256,1,0,0,1,10,Miles Maclagan
2000,103029,2186.019931,1,0,0,1,36,Mehdi Tahiri
2009,103592,2186.018034,1,0,0,1,4,Jerome Haehnel
2013,102800,2186.017901,1,0,0,1,41,Nenad Zimonjic
1991,101076,2186.017055,1,0,0,1,12,Cesar Kist
1997,103273,2186.016368,1,0,0,1,33,Dong Hyun Kim
1990,101250,2186.016332,1,0,0,1,28,Jose Daher
1994,106536,2186.016332,1,0,0,1,30,Andres Filimonov
2014,105586,2186.016332,1,0,0,1,40,Alexander Lazov
2004,104228,2186.015369,1,0,0,1,30,Guillem Burniol
1988,101765,2186.014803,1,0,0,1,20,Tomas Anzari
2006,104317,2186.013406,1,0,0,1,26,David Luque Velasco
1989,101214,2186.01212,4,1,0,3,16,Bryan Shelton
1985,101267,2186.011137,1,0,0,1,6,Michael Oberleitner
1987,101263,2186.010067,1,0,0,1,24,Luke Jensen
1993,102173,2186.009138,1,0,0,1,18,Rainer Falenti
2014,105882,2186.006985,1,0,0,1,25,Stefano Travaglia
2010,104783,2186.006847,1,0,0,1,26,Mikhail Ledovskikh
2000,102617,2186.006133,1,0,0,1,21,Kim Tiilikainen
1991,101284,2186.005876,5,2,0,3,9,Lars Anders Wahlgren
