id,score,season,name
105226,0.001289862,2012,Attila Balazs
105550,0.001271479,2012,Guido Pella
103926,0.001258336,2012,Daniel Munoz De La Nava
104978,0.001252345,2012,Daniel Brands
105585,0.0012479,2012,Ze Zhang
104297,0.001245095,2012,Rogerio Dutra Silva
104724,0.001243248,2012,Eduardo Schwank
104292,0.001235237,2012,Izak Van Der Merwe
104945,0.001220029,2012,James Mcgee
103843,0.001201909,2012,Marco Chiudinelli
103602,0.001185089,2012,Fernando Gonzalez
103534,0.001180423,2012,Nicolas Devilder
104639,0.001166019,2012,Wayne Odesnik
105842,0.001158979,2012,Di Wu
105471,0.001123359,2012,Cesar Ramirez
106026,0.001117891,2012,Yuki Bhambri
105385,0.001111072,2012,Donald Young
103507,0.001077798,2012,Juan Carlos Ferrero
104804,0.001066771,2012,Amir Weintraub
104460,0.001056577,2012,Dustin Brown
104035,0.001054262,2012,Bobby Reynolds
103672,0.001052777,2012,Ricardo Mello
104225,0.001051472,2012,Jan Hajek
103821,0.001045938,2012,Danai Udomchoke
104505,0.001045012,2012,Konstantin Kravchuk
105300,0.001032856,2012,Sergio Gutierrez Ferrol
104098,0.001004324,2012,Dmitry Tursunov
105558,0.00098805,2012,Guillaume Rufin
105138,0.000986781,2012,Roberto Bautista Agut
104154,0.000978675,2012,Paul Capdeville
105723,0.000975445,2012,Andrey Kuznetsov
105065,0.000957112,2012,Tim Smyczek
105657,0.000951222,2012,Marius Copil
105099,0.000949768,2012,Antonio Veic
104965,0.000923076,2012,Pavol Cervenak
106158,0.000907757,2012,Suk Young Jeong
104856,0.000907757,2012,Min Hyoek Cho
105449,0.000897498,2012,Steve Johnson
104499,0.000886665,2012,Jimmy Wang
103344,0.000885998,2012,Ivan Ljubicic
105156,0.000877763,2012,Federico Zeballos
108776,0.000844365,2012,Vimuktha De Alwis
106309,0.000844365,2012,Wisnu Adi Nugroho
103746,0.000844365,2012,Miguel Gallardo Valles
108594,0.000844365,2012,Johnny Arcilla
105095,0.000843276,2012,Evgeny Korolev
105011,0.00083583,2012,Illya Marchenko
105554,0.000822694,2012,Daniel Evans
104589,0.000820794,2012,Chris Guccione
106045,0.000814089,2012,Denis Kudla
104947,0.000804554,2012,Marsel Ilhan
105747,0.000785446,2012,Karim Mohamed Maamoun
105438,0.000777045,2012,Inigo Cervantes Huegun
103675,0.000775658,2012,Diego Junqueira
105874,0.000755372,2012,Albano Olivetti
104068,0.000750406,2012,Robby Ginepri
105216,0.000741261,2012,Yuichi Sugita
105590,0.000721703,2012,Uladzimir Ignatik
104857,0.000718188,2012,Robert Farah
103096,0.000713167,2012,Arnaud Clement
104619,0.000704777,2012,Jesse Huta Galung
103971,0.000702682,2012,Karol Beck
104025,0.000692269,2012,Amer Delic
105902,0.000685323,2012,James Duckworth
106207,0.000683973,2012,Mate Pavic
105738,0.000681799,2012,Tsung Hua Yang
105936,0.000658472,2012,Filip Krajinovic
105497,0.000646513,2012,Jose Hernandez
104676,0.000638952,2012,Andreas Beck
105561,0.000620722,2012,Alessandro Giannessi
104371,0.000607815,2012,Ivo Minar
104920,0.000607221,2012,Denys Molchanov
104146,0.000607221,2012,Jonathan Chu
105541,0.000607221,2012,Alex Llompart
103499,0.000607221,2012,Aqeel Khan
104656,0.000607221,2012,Haydn Lewis
103529,0.000607221,2012,Aisam Ul Haq Qureshi
105579,0.000607221,2012,Kittipong Wachiramanowong
105066,0.000607221,2012,Grzegorz Panfil
104763,0.000607221,2012,Rafael Arevalo
104839,0.000607221,2012,Yassine Idmbarek
108784,0.000607221,2012,Kevin Kung
105961,0.000607221,2012,David Souto
105072,0.000607221,2012,Sanam Singh
105656,0.000607221,2012,Marcelo Arevalo
104823,0.000607221,2012,Bruno Rodriguez
104547,0.000605939,2012,Horacio Zeballos
103999,0.000605939,2012,Thiago Alves
103868,0.000598666,2012,Ivan Navarro
106233,0.000598578,2012,Dominic Thiem
103444,0.000586296,2012,Jean Rene Lisnard
104631,0.000586296,2012,Harshana Godamanna
105217,0.000583633,2012,Thiemo De Bakker
105477,0.000572933,2012,Marco Trungelliti
104736,0.000565779,2012,Farrukh Dustov
103823,0.000563045,2012,Denis Gremelmayr
104932,0.000556171,2012,Kenny De Schepper
104667,0.000541126,2012,Philipp Oswald
104557,0.000537904,2012,Andis Juska
105909,0.000537904,2012,Sam Barry
104868,0.000535429,2012,James Ward
104672,0.000533017,2012,Vincent Millot
105671,0.000531721,2012,Gastao Elias
104673,0.000531714,2012,Julio Cesar Campozano
105404,0.000529343,2012,Michael Mcclune
105894,0.000528803,2012,Javier Marti
104979,0.00052818,2012,Andrey Golubev
105113,0.000525033,2012,Patrik Rosenholm
105137,0.000523484,2012,Pere Riba
104714,0.000522632,2012,Julian Reister
105614,0.000521052,2012,Bradley Klahn
104256,0.000521004,2012,Clement Reix
103676,0.000519583,2012,Michael Yani
104433,0.000518183,2012,Frank Dancevic
104779,0.00051711,2012,Jamie Baker
105173,0.000508313,2012,Adrian Mannarino
105487,0.000504052,2012,Facundo Bagnis
104467,0.000500747,2012,Lamine Ouahab
105655,0.000500747,2012,Hiroki Moriya
104890,0.000495956,2012,Andreas Haider Maurer
105916,0.000493356,2012,Marton Fucsovics
104869,0.000493356,2012,Sergei Bubka
106261,0.0004803,2012,Dennis Novikov
105299,0.0004803,2012,Dzmitry Zhyrmont
103401,0.000470262,2012,Jan Hernych
105145,0.000467724,2012,Jaak Poldma
105430,0.000464312,2012,Radu Albot
104953,0.000328228,2012,Nikolai Fidirko
103863,0.000328228,2012,Mikhail Elgin
103860,0.000328228,2012,Timo Nieminen
104810,0.000328228,2012,Zhe Li
106077,0.000328228,2012,Mike Vermeer
106074,0.000328228,2012,Jung Woong Na
104219,0.000328228,2012,Stephane Bohli
104215,0.000328228,2012,Andrei Gorban
104216,0.000328228,2012,Maximo Gonzalez
103544,0.000328228,2012,Andy Ram
104778,0.000328228,2012,Andrey Kumantsov
104368,0.000328228,2012,Daniel King Turner
103165,0.000328228,2012,Gorka Fraile
105004,0.000328228,2012,Dimitar Kutrovsky
105009,0.000328228,2012,Elbert Sie
105166,0.000328228,2012,Peter Polansky
105781,0.000328228,2012,Andrei Vasilevski
105912,0.000328228,2012,Diego Galeano
106325,0.000328228,2012,Jabor Al Mutawa
103760,0.000328228,2012,Haluk Akkoyun
106281,0.000328228,2012,Liam Broady
104789,0.000328228,2012,Sherif Sabry
104783,0.000328228,2012,Mikhail Ledovskikh
105711,0.000328228,2012,Dino Marcan
105434,0.000328228,2012,Ruan Roelofse
105539,0.000328228,2012,Evgeny Donskoy
103586,0.000328228,2012,Mariusz Fyrstenberg
103580,0.000328228,2012,Alexander Peya
104963,0.000328228,2012,Yannick Mertens
108717,0.000328228,2012,Francis Casey Alcantara
103531,0.000328228,2012,Thomas Oger
105120,0.000328228,2012,Andres Molteni
105899,0.000328228,2012,Martin Cuevas
106244,0.000328228,2012,Oliver Golding
106247,0.000328228,2012,Nik Razborsek
106246,0.000328228,2012,Robin Kern
105757,0.000328228,2012,Sandro Ehrat
108982,0.000328228,2012,Yasir Khan
104500,0.000328228,2012,Somdev Devvarman
104503,0.000328228,2012,Guillermo Hormazabal
104112,0.000328228,2012,Benjamin Balleret
105572,0.000328228,2012,Austin Krajicek
108701,0.000328228,2012,Juan Sebastian Cabal
105583,0.000328228,2012,Dusan Lajovic
103657,0.000328228,2012,Ivo Klec
105946,0.000328228,2012,Liang Chi Huang
107098,0.000328228,2012,Gilles Kremer
105376,0.000328228,2012,Peter Gojowczyk
103714,0.000328228,2012,Andreas Vinciguerra
108618,0.000328228,2012,Karim Alayli
104807,0.000328228,2012,Mehdi Ziadi
103877,0.000328228,2012,Mike Scheidweiler
102886,0.000328228,2012,Frantisek Cermak
103573,0.000328228,2012,Rik De Voest
108916,0.000328228,2012,Ricardo Gonzalez Diaz
108768,0.000328228,2012,Gabriel Flores Ruiz
108687,0.000328228,2012,Rami Osman
104934,0.000328228,2012,Thomas Kromann
108762,0.000328228,2012,Andres Weisskopf
108763,0.000328228,2012,Alberto Emmanuel Alvarado Larin
104479,0.000328228,2012,Sarvar Ikramov
104477,0.000328228,2012,Jorge Aguilar
104473,0.000328228,2012,Walter Trusendi
106201,0.000328228,2012,Maxim Dubarenco
104559,0.000328228,2012,Teymuraz Gabashvili
105386,0.000328228,2012,Janez Semrajc
105012,0.000328228,2012,Alexander Bury
104986,0.000328228,2012,Vishnu Vardhan
105155,0.000328228,2012,Pedro Sousa
104729,0.000328228,2012,Ivan Nedelko
105633,0.000328228,2012,Mohamed Safwat
105334,0.000328228,2012,Luis David Martinez
105336,0.000328228,2012,Nicolas Meister
103454,0.000328228,2012,Nicolas Massu
105331,0.000328228,2012,Petru Alexandru Luncanu
104654,0.000328228,2012,Baris Erguden
104661,0.000328228,2012,Pierre Ludovic Duclos
105529,0.000328228,2012,Carlos Gomez Herrera
107552,0.000328228,2012,Laurent Bram
105707,0.000328228,2012,Nicolaas Scholtz
105877,0.000328228,2012,Emilio Gomez
105872,0.000328228,2012,Christian Lindell
102382,0.000328228,2012,Julian Knowle
105207,0.000328228,2012,Andrei Daescu
104971,0.000328228,2012,Blake Strode
104970,0.000328228,2012,Matteo Viola
108644,0.000328228,2012,Patrick Chucri
104233,0.000328228,2012,Frederik Nielsen
106150,0.000328228,2012,Jeson Patrombon
106175,0.000328228,2012,Ricardo Rodriguez
103523,0.000328228,2012,Rohan Bopanna
108788,0.000328228,2012,Jose Perdomo
105111,0.000328228,2012,Ivan Endara
104349,0.000328228,2012,Rui Machado
104600,0.000328228,2012,Treat Conrad Huey
106277,0.000328228,2012,Ariez Elyaas Deen Heshaam
106426,0.000328228,2012,Christian Garin
105182,0.000328228,2012,Antso Rakotondramanga
104516,0.000328228,2012,Arnau Brugues Davi
104162,0.000328228,2012,Deniss Pavlovs
104693,0.000328228,2012,Dominic Inglot
105565,0.000328228,2012,Ya Nan Ma
105831,0.000328228,2012,Marko Djokovic
105933,0.000328228,2012,Roberto Quiroz
103709,0.000328228,2012,Kristian Pless
105935,0.000328228,2012,Duilio Beretta
105367,0.000328228,2012,Daniel Alejandro Lopez Cassaccia
104768,0.000328228,2012,Juho Paukku
103969,0.000328228,2012,Roman Borvanov
103967,0.000328228,2012,Michael Lammer
106053,0.000328228,2012,Philip Davydenko
103565,0.000328228,2012,Stephane Robert
105488,0.000328228,2012,Jose Benitez
108777,0.000328228,2012,Jae Min Seol
108775,0.000328228,2012,Aymeric Mara
108770,0.000328228,2012,Nicholas Sayer
104395,0.000328228,2012,Marcel Felder
108779,0.000328228,2012,Jacob Rasolondrazana
108778,0.000328228,2012,Christos Hadjigeorgiou
104909,0.000328228,2012,Sunu Wahyu Trijati
104901,0.000328228,2012,Vladimir Ivanov
104907,0.000328228,2012,Jose Rubin Statham
105985,0.000328228,2012,Darian King
108789,0.000328228,2012,Rafa Orantes
105029,0.000328228,2012,Sergey Betov
104999,0.000328228,2012,Mischa Zverev
108783,0.000328228,2012,Daniel Llarenas
108780,0.000328228,2012,Lofo Ramiaramanana
108781,0.000328228,2012,Ando Rasolomalala
108786,0.000328228,2012,Seanon Williams
108787,0.000328228,2012,Carlos Taborga
104003,0.000328228,2012,Victor Crivoi
104004,0.000328228,2012,Filip Prpic
105270,0.000328228,2012,Maxime Teixeira
106093,0.000328228,2012,Benjamin Mitchell
105273,0.000328228,2012,Mauricio Echazu
105283,0.000328228,2012,Gerard Granollers
105286,0.000328228,2012,Greg Jones
104136,0.000328228,2012,Santiago Gonzalez
104644,0.000328228,2012,Riccardo Ghedin
105733,0.000328228,2012,Rhyne Williams
104803,0.000328228,2012,Younes Rachidi
105402,0.000328228,2012,Peerakiat Siriluethaiwattana
105967,0.000328228,2012,Henri Laaksonen
105357,0.000328228,2012,John Millman
103735,0.000328228,2012,Lovro Zovko
104864,0.000328228,2012,Alex Kuznetsov
104949,0.000328228,2012,Weerapat Doakmaiklee
106165,0.000328228,2012,Diego Hidalgo
106169,0.000328228,2012,Vladyslav Manafov
108930,0.000328228,2012,Juan Carlos Ramirez
103925,0.000328228,2012,Gabriel Moraru
108749,0.000328228,2012,Sergis Kyratzis
108747,0.000328228,2012,Dineshkanthan Thangarajah
108740,0.000328228,2012,Cyril Jacobe
104453,0.000328228,2012,Michael Ryderstedt
104454,0.000328228,2012,Murad Inoyatov
104893,0.000328228,2012,Maxime Authom
105436,0.000328228,2012,Markus Eriksson
104299,0.000328228,2012,Hiu Tung Yu
104677,0.000328228,2012,Artem Sitak
106342,0.000328228,2012,Martins Podzus
106232,0.000328228,2012,Roberto Cid
106410,0.000328228,2012,Jorge Brian Panta Herreros
105177,0.000328228,2012,Aditya Hari Sasongko
105175,0.000328228,2012,Kristijan Mesaros
104702,0.000328228,2012,Michael Leong
105790,0.000328228,2012,Yong Kyu Lim
106199,0.000328228,2012,Darius Florin Bragusi
105318,0.000328228,2012,Thomas Schoorel
104770,0.000328228,2012,Martin Fischer
104775,0.000328228,2012,Adam Kellner
103470,0.000328228,2012,Robert Kendrick
103690,0.000328228,2012,Marcin Matkowski
104820,0.000328228,2012,Erik Chvojka
108945,0.000328228,2012,Juan Sebastian Langton
103914,0.000328228,2012,Omar Awadhy
105221,0.000328228,2012,Mauricio Doria Medina
105493,0.000328228,2012,Tomislav Brkic
104917,0.000328228,2012,Anas Fattar
104858,0.000328228,2012,Enrique Olivares
108785,0.000328228,2012,Anthony Marshall
104850,0.000328228,2012,Jonathan Dasnieres De Veigy
104258,0.000328228,2012,Juan Enrique Crosa
103851,0.000328228,2012,Conor Niland
106198,0.000328228,2012,Hugo Dellien
104251,0.000328228,2012,Ti Chen
108782,0.000328228,2012,Mahammad Abid
105030,0.000328228,2012,Michael Venus
104623,0.000328228,2012,Josh Goodall
104629,0.000328228,2012,Adrian Menendez Maceiras
104628,0.000328228,2012,Alexander Kudryavtsev
105294,0.000328228,2012,Dennis Lajola
102967,0.000328228,2012,Marc Gicquel
105688,0.000328228,2012,Manuel Sanchez
105720,0.000328228,2012,Stanislav Vovk
103799,0.000328228,2012,Eric Prodon
106000,0.000328228,2012,Damir Dzumhur
105819,0.000328228,2012,Guido Andreozzi
105812,0.000328228,2012,David Agung Susanto
105349,0.000328228,2012,Harri Heliovaara
103970,0.010665612,2011,David Ferrer
104542,0.010400895,2011,Jo Wilfried Tsonga
103819,0.010311238,2011,Roger Federer
104745,0.010238452,2011,Rafael Nadal
104607,0.009616316,2011,Tomas Berdych
104597,0.009039393,2011,Nicolas Almagro
105223,0.008957235,2011,Juan Martin Del Potro
104925,0.008892535,2011,Novak Djokovic
105227,0.008650775,2011,Marin Cilic
104918,0.008588278,2011,Andy Murray
104731,0.008569432,2011,Kevin Anderson
104386,0.008508126,2011,Janko Tipsarevic
104678,0.008292294,2011,Viktor Troicki
104252,0.008275631,2011,Florian Mayer
103888,0.008009495,2011,Mardy Fish
104792,0.007808521,2011,Gael Monfils
105453,0.007746629,2011,Kei Nishikori
103852,0.007655899,2011,Feliciano Lopez
104053,0.007608972,2011,Andy Roddick
104417,0.007348593,2011,Robin Soderling
105238,0.007117371,2011,Alexandr Dolgopolov
104269,0.007080405,2011,Fernando Verdasco
104755,0.006993799,2011,Richard Gasquet
104898,0.00670255,2011,Robin Haase
104468,0.006669419,2011,Gilles Simon
104527,0.006633307,2011,Stanislas Wawrinka
105683,0.006413369,2011,Milos Raonic
103285,0.00636395,2011,Radek Stepanek
105064,0.006238527,2011,Thomaz Bellucci
104545,0.006162906,2011,John Isner
104665,0.006015553,2011,Pablo Andujar
103598,0.005885233,2011,Xavier Malisse
105053,0.005865714,2011,Santiago Giraldo
104338,0.005844907,2011,Juan Monaco
104926,0.005755338,2011,Fabio Fognini
104332,0.00571956,2011,Philipp Petzschner
103808,0.005710119,2011,Potito Starace
103900,0.005670305,2011,David Nalbandian
103428,0.005593011,2011,Juan Ignacio Chela
104022,0.00558313,2011,Mikhail Youzhny
104259,0.005532959,2011,Philipp Kohlschreiber
104166,0.005457199,2011,Alex Bogomolov Jr
103813,0.005437766,2011,Jarkko Nieminen
104471,0.005404448,2011,Ivan Dodig
104719,0.005359573,2011,Marcel Granollers
103786,0.005353344,2011,Nikolay Davydenko
104571,0.005351476,2011,Marcos Baghdatis
103344,0.005347697,2011,Ivan Ljubicic
104312,0.004923005,2011,Andreas Seppi
104198,0.004893777,2011,Guillermo Garcia Lopez
104660,0.004770353,2011,Sergiy Stakhovsky
103656,0.004668086,2011,Albert Montanes
103898,0.004666267,2011,Julien Benneteau
103781,0.004569614,2011,Jurgen Melzer
104098,0.004563124,2011,Dmitry Tursunov
103582,0.004403824,2011,Michael Berrer
105777,0.004366829,2011,Grigor Dimitrov
105173,0.00428018,2011,Adrian Mannarino
103484,0.004245945,2011,James Blake
105208,0.004160956,2011,Ernests Gulbis
105385,0.004105922,2011,Donald Young
104214,0.004103534,2011,Igor Andreev
103507,0.004039518,2011,Juan Carlos Ferrero
104500,0.003928488,2011,Somdev Devvarman
103990,0.0038889,2011,Tommy Robredo
103997,0.00387496,2011,Lukasz Kubot
103333,0.00378792,2011,Ivo Karlovic
104735,0.003753876,2011,Tobias Kamke
103857,0.003612669,2011,Igor Kunitsyn
105077,0.003537392,2011,Albert Ramos
106071,0.003531198,2011,Bernard Tomic
105992,0.003524623,2011,Ryan Harrison
104180,0.003277607,2011,Gilles Muller
103566,0.003167761,2011,Michael Llodra
104229,0.003087032,2011,Yen Hsun Lu
104655,0.003083752,2011,Pablo Cuevas
104882,0.00304546,2011,Blaz Kavcic
105023,0.00302871,2011,Sam Querrey
104976,0.003023005,2011,Ryan Sweeting
104534,0.002965914,2011,Dudi Sela
105062,0.002905098,2011,Mikhail Kukushkin
103812,0.002794718,2011,Victor Hanescu
104523,0.002789302,2011,Frederico Gil
103835,0.002763308,2011,Filippo Volandri
103694,0.002635419,2011,Olivier Rochus
104122,0.002593828,2011,Carlos Berlocq
104268,0.002593819,2011,Alejandro Falla
104797,0.002583061,2011,Denis Istomin
104559,0.002552955,2011,Teymuraz Gabashvili
105137,0.002373292,2011,Pere Riba
103720,0.002370731,2011,Lleyton Hewitt
103917,0.00235627,2011,Nicolas Mahut
103188,0.002352401,2011,Michael Russell
104947,0.002300486,2011,Marsel Ilhan
105575,0.002286902,2011,Ricardas Berankis
104871,0.002247578,2011,Jeremy Chardy
104593,0.002235925,2011,Daniel Gimeno Traver
104586,0.00221332,2011,Lukas Rosol
105577,0.002142309,2011,Vasek Pospisil
104979,0.002130413,2011,Andrey Golubev
103672,0.002071433,2011,Ricardo Mello
105051,0.00206723,2011,Matthew Ebden
103163,0.002054095,2011,Tommy Haas
104673,0.002011418,2011,Julio Cesar Campozano
105649,0.001997851,2011,Cedrik Marcel Stebe
104327,0.001960691,2011,Steve Darcis
105912,0.001954712,2011,Diego Galeano
104890,0.001835923,2011,Andreas Haider Maurer
105154,0.001763059,2011,Joao Souza
102783,0.001677017,2011,Rainer Schuettler
104724,0.001637176,2011,Eduardo Schwank
104349,0.001616081,2011,Rui Machado
105011,0.001554247,2011,Illya Marchenko
103096,0.001550975,2011,Arnaud Clement
104273,0.001517203,2011,Edouard Roger Vasselin
104262,0.001473821,2011,Flavio Cipolla
104620,0.001415789,2011,Simone Bolelli
104676,0.001406053,2011,Andreas Beck
105041,0.001386246,2011,Lukas Lacko
104868,0.0013824,2011,James Ward
105935,0.001365741,2011,Duilio Beretta
104919,0.001299828,2011,Leonardo Mayer
105111,0.001292456,2011,Ivan Endara
103722,0.001268118,2011,Florent Serra
103105,0.001236058,2011,Ruben Ramirez Hidalgo
104547,0.001229471,2011,Horacio Zeballos
103573,0.001214093,2011,Rik De Voest
103971,0.001198884,2011,Karol Beck
104291,0.001170501,2011,Malek Jaziri
104025,0.001167294,2011,Amer Delic
104292,0.001166452,2011,Izak Van Der Merwe
103676,0.001145534,2011,Michael Yani
105273,0.001108797,2011,Mauricio Echazu
104424,0.001094567,2011,Go Soeda
103470,0.001067048,2011,Robert Kendrick
104433,0.001064049,2011,Frank Dancevic
104557,0.001064001,2011,Andis Juska
105332,0.001056312,2011,Benoit Paire
104897,0.001053564,2011,Matthias Bachinger
105065,0.001051704,2011,Tim Smyczek
103843,0.001049409,2011,Marco Chiudinelli
104494,0.001041564,2011,Adrian Ungur
103602,0.001039506,2011,Fernando Gonzalez
108764,0.001026329,2011,Chris Brandi
105217,0.001016994,2011,Thiemo De Bakker
103794,0.000999508,2011,Benjamin Becker
104136,0.000988963,2011,Santiago Gonzalez
104225,0.00097971,2011,Jan Hajek
105657,0.00097971,2011,Marius Copil
105428,0.000979351,2011,Marcus Daniell
104251,0.000979351,2011,Ti Chen
103675,0.000979157,2011,Diego Junqueira
103821,0.000976755,2011,Danai Udomchoke
105583,0.000975121,2011,Dusan Lajovic
105367,0.000957645,2011,Daniel Alejandro Lopez Cassaccia
104869,0.000930667,2011,Sergei Bubka
104714,0.000924809,2011,Julian Reister
104978,0.000922884,2011,Daniel Brands
104216,0.000914698,2011,Maximo Gonzalez
105643,0.00090919,2011,Federico Delbonis
105099,0.000905508,2011,Antonio Veic
103401,0.000882666,2011,Jan Hernych
104996,0.000882353,2011,Alexander Blom
104299,0.000882353,2011,Hiu Tung Yu
103607,0.000882353,2011,Victor Estrella
105229,0.000876091,2011,Philip Bester
105842,0.000869186,2011,Di Wu
105216,0.000840609,2011,Yuichi Sugita
104965,0.000838538,2011,Pavol Cervenak
104314,0.00082505,2011,Brian Dabul
108767,0.000822978,2011,Gonzales Austin
105149,0.000803015,2011,Reda El Amrani
105147,0.000799091,2011,Tatsuma Ito
104453,0.000796092,2011,Michael Ryderstedt
104297,0.000791979,2011,Rogerio Dutra Silva
104068,0.000790309,2011,Robby Ginepri
104233,0.000785342,2011,Frederik Nielsen
104535,0.000779018,2011,Daniel Garza
104804,0.000774732,2011,Amir Weintraub
104999,0.000774138,2011,Mischa Zverev
104460,0.00077247,2011,Dustin Brown
104330,0.000769041,2011,Rajeev Ram
104003,0.000768133,2011,Victor Crivoi
106150,0.00076771,2011,Jeson Patrombon
104600,0.00076771,2011,Treat Conrad Huey
104619,0.000765215,2011,Jesse Huta Galung
104594,0.000761704,2011,Marinko Matosevic
105373,0.000759969,2011,Martin Klizan
104112,0.000758227,2011,Benjamin Balleret
103823,0.000757904,2011,Denis Gremelmayr
103752,0.000755447,2011,Simon Greul
103451,0.000753254,2011,Bjorn Phau
106045,0.000746372,2011,Denis Kudla
105541,0.000742174,2011,Alex Llompart
104154,0.000742097,2011,Paul Capdeville
103580,0.000741472,2011,Alexander Peya
105561,0.000740728,2011,Alessandro Giannessi
105961,0.000733797,2011,David Souto
103893,0.000728382,2011,Paolo Lorenzi
104997,0.000726024,2011,Igor Sijsling
104195,0.000721716,2011,Simone Vagnozzi
104076,0.000711754,2011,Jose Acasuso
105676,0.000707548,2011,David Goffin
103565,0.000699557,2011,Stephane Robert
104681,0.000665136,2011,Sebastian Rieschick
103851,0.000658439,2011,Conor Niland
105152,0.000656059,2011,Marcin Gawron
105311,0.000649784,2011,Joao Sousa
104035,0.000649784,2011,Bobby Reynolds
103077,0.000649044,2011,Konstantinos Economidis
103444,0.000638002,2011,Jean Rene Lisnard
104695,0.000635358,2011,Fritz Wolmarans
105930,0.00062478,2011,Daniel Kosakowski
104813,0.000621375,2011,Grega Zemlja
105012,0.000604575,2011,Alexander Bury
105579,0.000604575,2011,Kittipong Wachiramanowong
103682,0.000604575,2011,Kyu Tae Im
104863,0.000604575,2011,Olivier Sajous
103638,0.000604575,2011,Jhonson Garcia
105773,0.000604575,2011,Bruno Abdel Nour
105790,0.000604575,2011,Yong Kyu Lim
105132,0.000604575,2011,Jurgen Zopp
105036,0.000604575,2011,Hyun Joon Kim
105590,0.000604575,2011,Uladzimir Ignatik
105464,0.000594158,2011,Christopher Rungkat
105318,0.000585962,2011,Thomas Schoorel
108768,0.000583742,2011,Gabriel Flores Ruiz
105668,0.0005789,2011,Jerzy Janowicz
104633,0.000573731,2011,Mathieu Rodrigues
104592,0.000573731,2011,Ilija Bozoljac
105573,0.00057283,2011,Henri Kontinen
104026,0.00056791,2011,Joachim Johansson
104023,0.000554711,2011,Nicolas Renavand
105558,0.000554182,2011,Guillaume Rufin
104589,0.000547272,2011,Chris Guccione
104395,0.000547272,2011,Marcel Felder
104661,0.000540792,2011,Pierre Ludovic Duclos
105894,0.000537968,2011,Javier Marti
105379,0.000528031,2011,Aljaz Bedene
103976,0.000522532,2011,Juan Pablo Brzezicki
105128,0.000519218,2011,Guillermo Olaso
104499,0.00051872,2011,Jimmy Wang
103967,0.000516624,2011,Michael Lammer
105723,0.000508748,2011,Andrey Kuznetsov
104377,0.000507565,2011,Theodoros Angelinos
104226,0.000503481,2011,Bastian Knittel
105226,0.000498094,2011,Attila Balazs
105074,0.000487852,2011,Ruben Bemelmans
104736,0.000465686,2011,Farrukh Dustov
108947,0.000465686,2011,West Nott
103514,0.00045527,2011,Young Jun Kim
103868,0.000326797,2011,Ivan Navarro
104958,0.000326797,2011,Carsten Ball
104816,0.000326797,2011,Karan Rastogi
104952,0.000326797,2011,Martin Pedersen
104810,0.000326797,2011,Zhe Li
103946,0.000326797,2011,Bruno Soares
106077,0.000326797,2011,Mike Vermeer
104219,0.000326797,2011,Stephane Bohli
103891,0.000326797,2011,Alexandros Jakupovic
104217,0.000326797,2011,Simon Stadler
108759,0.000326797,2011,Sami Ghorbel
104778,0.000326797,2011,Andrey Kumantsov
104887,0.000326797,2011,Piero Luisi
103429,0.000326797,2011,Peter Luczak
105094,0.000326797,2011,Paris Gemouchidis
103043,0.000326797,2011,Coenie Van Wyk
104146,0.000326797,2011,Jonathan Chu
105001,0.000326797,2011,Mao Xin Gong
105004,0.000326797,2011,Dimitar Kutrovsky
105009,0.000326797,2011,Elbert Sie
108940,0.000326797,2011,David Josepa
104640,0.000326797,2011,Pablo Galdon
105166,0.000326797,2011,Peter Polansky
105161,0.000326797,2011,Yann Marti
104718,0.000326797,2011,Luis Diaz Barriga
105916,0.000326797,2011,Marton Fucsovics
104789,0.000326797,2011,Sherif Sabry
105300,0.000326797,2011,Sergio Gutierrez Ferrol
104783,0.000326797,2011,Mikhail Ledovskikh
105431,0.000326797,2011,Ariel Behar
105539,0.000326797,2011,Evgeny Donskoy
103228,0.000326797,2011,Marcos Daniel
104967,0.000326797,2011,Alexander Sadecky
105060,0.000326797,2011,Aldin Setkic
104692,0.000326797,2011,Alexander Slabinsky
104247,0.000326797,2011,Sebo Kiss
103531,0.000326797,2011,Thomas Oger
103534,0.000326797,2011,Nicolas Devilder
101404,0.000326797,2011,Thomas Muster
105899,0.000326797,2011,Martin Cuevas
106244,0.000326797,2011,Oliver Golding
106246,0.000326797,2011,Robin Kern
106243,0.000326797,2011,Mate Delic
103393,0.000326797,2011,Yuri Schukin
108982,0.000326797,2011,Yasir Khan
104505,0.000326797,2011,Konstantin Kravchuk
105671,0.000326797,2011,Gastao Elias
105827,0.000326797,2011,Laurynas Grigelis
105585,0.000326797,2011,Ze Zhang
102905,0.000326797,2011,Stefan Koubek
105941,0.000326797,2011,Felipe Rios
105372,0.000326797,2011,Issam Al Tawil
103714,0.000326797,2011,Andreas Vinciguerra
105402,0.000326797,2011,Peerakiat Siriluethaiwattana
103875,0.000326797,2011,Anoosha Shahgholi
105408,0.000326797,2011,Soren Wedege
104579,0.000326797,2011,Romain Jouan
106100,0.000326797,2011,Micke Kontinen
106105,0.000326797,2011,Guilherme Clezar
105471,0.000326797,2011,Cesar Ramirez
102999,0.000326797,2011,Stefano Galvani
108916,0.000326797,2011,Ricardo Gonzalez Diaz
108769,0.000326797,2011,Johann Coles
108760,0.000326797,2011,Slim Hamza
108761,0.000326797,2011,Mikelis Libietis
108762,0.000326797,2011,Andres Weisskopf
